Country	countryCode	stateProvince	decimalLatitude	decimalLongitude	genus	specificEpithet
Brazil	BR	Sao_Paulo	-23.8667	-46.4667	Hypsiboas	crepitans
Brazil	BR	Sao_Paulo	-23.783333	-46.316667	Hypsiboas	crepitans
Brazil	BR	Sao_Paulo	-23.53333	-45.85	Hypsiboas	crepitans
Brazil	BR	Sao_Paulo	-23.53333	-45.85	Hypsiboas	crepitans
Brazil	BR	Sao_Paulo	-23.53333	-45.85	Hypsiboas	crepitans
Brazil	BR	Rio_de_Janeiro	-22.66667	-43.16667	Hypsiboas	crepitans
Brazil	BR	Rio_de_Janeiro	-22.66667	-43.16667	Hypsiboas	crepitans
Brazil	BR	Rio_de_Janeiro	-22.41667	-43.56667	Hypsiboas	crepitans
Brazil	BR	NA	-18.295	-53.369	Hypsiboas	crepitans
Brazil	BR	Minas_Gerais	-17.28333	-42.75	Hypsiboas	crepitans
Brazil	BR	Distrito_Federal	-15.7833	-47.9167	Hypsiboas	crepitans
Brazil	BR	Minas_Gerais	-15.3333	-44.3	Hypsiboas	crepitans
Brazil	BR	Bahia	-13.5333	-39.9667	Hypsiboas	crepitans
Brazil	BR	Bahia	-13.4333	-40.45	Hypsiboas	crepitans
Brazil	BR	Bahia	-13.4333	-40.45	Hypsiboas	crepitans
Brazil	BR	Goias	-12.9008	-46.7658	Hypsiboas	crepitans
Brazil	BR	Bahia	-12.60842	-39.16176	Hypsiboas	crepitans
Brazil	BR	Bahia	-12.60842	-39.16176	Hypsiboas	crepitans
Brazil	BR	Bahia	-12.60842	-39.16176	Hypsiboas	crepitans
Brazil	BR	Bahia	-12.60842	-39.16176	Hypsiboas	crepitans
Brazil	BR	Bahia	-12.60842	-39.16176	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.48333	-35.73333	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.34727	-36.0309	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.28333	-35.9667	Hypsiboas	crepitans
Brazil	BR	Pernambuco	-8.28333	-35.9667	Hypsiboas	crepitans
Brazil	BR	Paraiba	-7.21667	-35.8833	Hypsiboas	crepitans
Brazil	BR	Paraiba	-6.851344	-35.492281	Hypsiboas	crepitans
Brazil	BR	Roraima	1.55	-61.21278	Hypsiboas	crepitans
Brazil	BR	Roraima	1.55	-61.2038	Hypsiboas	crepitans
Brazil	BR	Roraima	1.55	-61.18582	Hypsiboas	crepitans
Brazil	BR	Roraima	1.55	-61.18582	Hypsiboas	crepitans
Brazil	BR	Roraima	1.55	-61.2038	Hypsiboas	crepitans
Brazil	BR	Roraima	1.55	-61.2038	Hypsiboas	crepitans
Brazil	BR	Roraima	1.55	-61.2038	Hypsiboas	crepitans
Brazil	BR	Roraima	1.55	-61.21278	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.42	-60.92	Hypsiboas	crepitans
Brazil	BR	Roraima	2.5	-61.33	Hypsiboas	crepitans
Brazil	BR	Roraima	2.5	-61.33	Hypsiboas	crepitans
Brazil	BR	Roraima	2.84353	-60.63996	Hypsiboas	crepitans
Brazil	BR	Roraima	2.84353	-60.63996	Hypsiboas	crepitans
Brazil	BR	Roraima	3.75	-61.73	Hypsiboas	crepitans
Brazil	BR	Roraima	3.75	-61.73	Hypsiboas	crepitans
Brazil	BR	Roraima	3.75	-61.73	Hypsiboas	crepitans
Brazil	BR	Roraima	3.75	-61.73	Hypsiboas	crepitans
Brazil	BR	Roraima	3.75	-61.73	Hypsiboas	crepitans
Brazil	BR	Roraima	3.75	-61.73	Hypsiboas	crepitans
Brazil	BR	NA	3.75	-61.73	Hypsiboas	crepitans
Brazil	BR	Roraima	4.48	-61.15	Hypsiboas	crepitans
Colombia	CO	Meta	2.261	-73.793	Hypsiboas	crepitans
Colombia	CO	Boyaca	3.06	-75.37	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Huila	3.067778	-75.372722	Hypsiboas	crepitans
Colombia	CO	Meta	3.228	-73.851997	Hypsiboas	crepitans
Colombia	CO	Meta	3.228	-73.851997	Hypsiboas	crepitans
Colombia	CO	Meta	3.228	-73.851997	Hypsiboas	crepitans
Colombia	CO	Meta	3.228	-73.851997	Hypsiboas	crepitans
Colombia	CO	Meta	3.228	-73.851997	Hypsiboas	crepitans
Colombia	CO	Meta	3.228	-73.857002	Hypsiboas	crepitans
Colombia	CO	Meta	3.228	-73.851997	Hypsiboas	crepitans
Colombia	CO	Meta	3.228	-73.851997	Hypsiboas	crepitans
Colombia	CO	Meta	3.32039	-73.4441	Hypsiboas	crepitans
Colombia	CO	Meta	3.32039	-73.4441	Hypsiboas	crepitans
Colombia	CO	Meta	3.32039	-73.4441	Hypsiboas	crepitans
Colombia	CO	Meta	3.32039	-73.4441	Hypsiboas	crepitans
Colombia	CO	Meta	3.32039	-73.4441	Hypsiboas	crepitans
Colombia	CO	Meta	3.32039	-73.4441	Hypsiboas	crepitans
Colombia	CO	Meta	3.32039	-73.4441	Hypsiboas	crepitans
Colombia	CO	Meta	3.32039	-73.4441	Hypsiboas	crepitans
Colombia	CO	Meta	3.32039	-73.4441	Hypsiboas	crepitans
Colombia	CO	Meta	3.32039	-73.4441	Hypsiboas	crepitans
Colombia	CO	Meta	3.52005	-73.18372	Hypsiboas	crepitans
Colombia	CO	Meta	3.52739	-73.18837	Hypsiboas	crepitans
Colombia	CO	Meta	3.53049	-73.15956	Hypsiboas	crepitans
Colombia	CO	Meta	3.5323	-73.15871	Hypsiboas	crepitans
Colombia	CO	Tolima	3.6455	-75.5943	Hypsiboas	crepitans
Colombia	CO	Tolima	3.6455	-75.5943	Hypsiboas	crepitans
Colombia	CO	Tolima	3.6455	-75.5943	Hypsiboas	crepitans
Colombia	CO	Tolima	3.6455	-75.5943	Hypsiboas	crepitans
Colombia	CO	Tolima	3.6455	-75.5943	Hypsiboas	crepitans
Colombia	CO	Tolima	3.6455	-75.5943	Hypsiboas	crepitans
Colombia	CO	Tolima	3.6455	-75.5943	Hypsiboas	crepitans
Colombia	CO	Tolima	3.6455	-75.5943	Hypsiboas	crepitans
Colombia	CO	Tolima	3.6455	-75.5943	Hypsiboas	crepitans
Colombia	CO	Tolima	3.6455	-75.5943	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Meta	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Casanare	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Meta	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Meta	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Huila	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Meta	3.65	-73.616667	Hypsiboas	crepitans
Colombia	CO	Meta	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Meta	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Meta	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Meta	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Meta	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Meta	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Meta	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Cesar	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Meta	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Meta	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Meta	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Cesar	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Meta	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Cesar	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Cesar	3.654269	-73.609983	Hypsiboas	crepitans
Colombia	CO	Tolima	3.716944	-75.466944	Hypsiboas	crepitans
Colombia	CO	Tolima	3.716944	-75.466944	Hypsiboas	crepitans
Colombia	CO	Tolima	3.716944	-75.466944	Hypsiboas	crepitans
Colombia	CO	Tolima	3.730828	-75.602832	Hypsiboas	crepitans
Colombia	CO	Tolima	3.730828	-75.602832	Hypsiboas	crepitans
Colombia	CO	Meta	3.771979	-73.838333	Hypsiboas	crepitans
Colombia	CO	Tolima	3.78	-75.56	Hypsiboas	crepitans
Colombia	CO	Tolima	3.78	-75.56	Hypsiboas	crepitans
Colombia	CO	Tolima	3.78	-75.56	Hypsiboas	crepitans
Colombia	CO	Tolima	3.793833	-75.300194	Hypsiboas	crepitans
Colombia	CO	Tolima	3.793833	-75.300194	Hypsiboas	crepitans
Colombia	CO	Cundinamarca	3.9	-73.466667	Hypsiboas	crepitans
Colombia	CO	Cundinamarca	3.9	-73.466667	Hypsiboas	crepitans
Colombia	CO	Meta	3.9	-73.466667	Hypsiboas	crepitans
Colombia	CO	Meta	3.9	-73.466667	Hypsiboas	crepitans
Colombia	CO	Meta	3.9	-73.466667	Hypsiboas	crepitans
Colombia	CO	Meta	3.9	-73.466667	Hypsiboas	crepitans
Colombia	CO	Meta	3.9	-73.466667	Hypsiboas	crepitans
Colombia	CO	Meta	3.9	-73.466667	Hypsiboas	crepitans
Colombia	CO	Meta	3.931979	-73.767604	Hypsiboas	crepitans
Colombia	CO	Meta	3.95017	-73.7057	Hypsiboas	crepitans
Colombia	CO	Meta	3.95017	-73.7057	Hypsiboas	crepitans
Colombia	CO	Meta	3.95017	-73.7057	Hypsiboas	crepitans
Colombia	CO	Meta	3.95017	-73.7057	Hypsiboas	crepitans
Colombia	CO	Meta	3.95017	-73.7057	Hypsiboas	crepitans
Colombia	CO	Meta	3.95017	-73.7057	Hypsiboas	crepitans
Colombia	CO	Meta	3.96541	-73.0502	Hypsiboas	crepitans
Colombia	CO	Meta	3.96541	-73.0502	Hypsiboas	crepitans
Colombia	CO	Meta	3.96541	-73.0502	Hypsiboas	crepitans
Colombia	CO	Meta	3.96541	-73.0502	Hypsiboas	crepitans
Colombia	CO	Meta	3.96541	-73.0502	Hypsiboas	crepitans
Colombia	CO	Meta	3.96541	-73.0502	Hypsiboas	crepitans
Colombia	CO	Meta	3.96541	-73.0502	Hypsiboas	crepitans
Colombia	CO	Meta	3.96541	-73.0502	Hypsiboas	crepitans
Colombia	CO	Meta	3.996889	-73.574778	Hypsiboas	crepitans
Colombia	CO	Meta	3.996889	-73.574778	Hypsiboas	crepitans
Colombia	CO	Meta	3.996889	-73.574778	Hypsiboas	crepitans
Colombia	CO	Meta	3.996889	-73.574778	Hypsiboas	crepitans
Colombia	CO	Meta	3.996889	-73.574778	Hypsiboas	crepitans
Colombia	CO	Meta	3.996889	-73.574778	Hypsiboas	crepitans
Colombia	CO	Meta	3.996889	-73.574778	Hypsiboas	crepitans
Colombia	CO	Vichada	3.996889	-73.574778	Hypsiboas	crepitans
Colombia	CO	Meta	3.996889	-73.574778	Hypsiboas	crepitans
Colombia	CO	Cesar	3.996889	-73.574778	Hypsiboas	crepitans
Colombia	CO	Meta	4.03611	-73.6822	Hypsiboas	crepitans
Colombia	CO	Meta	4.03611	-73.6822	Hypsiboas	crepitans
Colombia	CO	Meta	4.03611	-73.6822	Hypsiboas	crepitans
Colombia	CO	Meta	4.03611	-73.6822	Hypsiboas	crepitans
Colombia	CO	Meta	4.03611	-73.6822	Hypsiboas	crepitans
Colombia	CO	Meta	4.03611	-73.6822	Hypsiboas	crepitans
Colombia	CO	Meta	4.03611	-73.6822	Hypsiboas	crepitans
Colombia	CO	Meta	4.03611	-73.6822	Hypsiboas	crepitans
Colombia	CO	Meta	4.04681	-73.7187	Hypsiboas	crepitans
Colombia	CO	Meta	4.07967	-73.697	Hypsiboas	crepitans
Colombia	CO	Meta	4.07967	-73.697	Hypsiboas	crepitans
Colombia	CO	NA	4.0833	-73.5167	Hypsiboas	crepitans
